YEAR,MO,DY,HR,GHI,DNI,Tamb,PS,PSC,Vwind
2024,10,4,9,657.42,723.69,29.22,98.44,100.83,4.88
2024,10,4,10,790.38,771.86,31.24,98.4,100.77,4.78
2024,10,4,11,856.1,791.86,32.97,98.33,100.68,4.67
2024,10,4,12,867.72,897.73,34.23,98.23,100.57,4.55
2024,10,4,13,747.83,771.75,35,98.13,100.46,4.52
2024,10,4,14,581.22,644.48,35.06,98.05,100.38,4.43
2024,10,4,15,376,449.96,34.42,98.03,100.37,4.37
2024,10,4,16,168.05,262.57,33.08,98.06,100.4,4.46
2024,10,4,17,19.4,25.31,30.27,98.11,100.48,4.77
2024,10,4,18,0,0,27.83,98.18,100.58,5.52
2024,10,4,19,0,0,27.09,98.25,100.65,5.71
2024,10,4,20,0,0,26.33,98.3,100.71,5.61
2024,10,4,21,0,0,25.62,98.32,100.73,5.41
2024,10,4,22,0,0,25.04,98.31,100.73,5.22
2024,10,4,23,0,0,24.57,98.3,100.73,5.05
2024,10,5,0,0,0,24.18,98.3,100.72,4.88
2024,10,5,1,0,0,23.81,98.29,100.72,4.75
2024,10,5,2,0,0,23.52,98.28,100.71,4.75
2024,10,5,3,0,0,23.38,98.3,100.73,4.81
2024,10,5,4,0,0,23.27,98.34,100.77,4.82
2024,10,5,5,0,0,23.17,98.4,100.83,4.78
2024,10,5,6,40.08,37.73,23.31,98.47,100.9,4.6
2024,10,5,7,214.85,276.1,24.93,98.54,100.97,4.22
2024,10,5,8,445.92,532.12,27.22,98.59,101,4.17
2024,10,5,9,637.47,670.75,29.27,98.61,101,3.88
2024,10,5,10,787.45,763.14,31.02,98.57,100.95,3.57
2024,10,5,11,835.33,688.43,32.41,98.52,100.88,3.4
2024,10,5,12,783.9,603.76,33.33,98.43,100.78,3.35
2024,10,5,13,708,676.21,33.79,98.34,100.69,3.38
2024,10,5,14,525.67,563.96,33.75,98.26,100.61,3.38
2024,10,5,15,325.67,399,33.26,98.22,100.57,3.37
2024,10,5,16,148.3,202.62,32.09,98.25,100.6,3.47
2024,10,5,17,16.12,11.12,29.42,98.3,100.68,3.92
2024,10,5,18,0,0,27.01,98.38,100.78,4.69
2024,10,5,19,0,0,26.31,98.47,100.88,5.11
2024,10,5,20,0,0,25.71,98.54,100.96,5.13
2024,10,5,21,0,0,25.16,98.58,101.01,4.96
2024,10,5,22,0,0,24.64,98.59,101.01,4.74
2024,10,5,23,0,0,24.16,98.57,101,4.52
2024,10,6,0,0,0,23.72,98.55,100.99,4.27
2024,10,6,1,0,0,23.3,98.53,100.97,3.96
2024,10,6,2,0,0,22.92,98.51,100.95,3.63
2024,10,6,3,0,0,22.54,98.52,100.96,3.31
2024,10,6,4,0,0,22.19,98.57,101.01,3.01
2024,10,6,5,0,0,21.86,98.63,101.08,2.78
2024,10,6,6,34.95,20.51,22.14,98.71,101.16,2.55
2024,10,6,7,183.57,192.95,24.17,98.79,101.23,1.91
2024,10,6,8,385.88,396.79,27.81,98.85,101.26,1.32
2024,10,6,9,589.75,550.53,30.53,98.88,101.26,0.73
2024,10,6,10,761,678.02,32.09,98.84,101.22,0.61
2024,10,6,11,828.83,691.51,33.37,98.78,101.14,0.7
2024,10,6,12,819.3,680.6,34.32,98.7,101.05,0.72
2024,10,6,13,687.55,565.56,34.83,98.61,100.95,0.67
2024,10,6,14,589.22,578.83,34.98,98.54,100.88,0.65
2024,10,6,15,377.42,386.48,34.73,98.5,100.85,0.67
2024,10,6,16,166.3,169.41,33.94,98.51,100.86,0.69
2024,10,6,17,17.83,5.41,32.18,98.55,100.92,0.72
2024,10,6,18,0,0,31.07,98.6,100.97,0.82
2024,10,6,19,0,0,30.42,98.65,101.03,0.95
2024,10,6,20,0,0,29.32,98.7,101.09,1.23
2024,10,6,21,0,0,28.1,98.74,101.14,1.65
2024,10,6,22,0,0,26.76,98.75,101.17,2.11
2024,10,6,23,0,0,25.57,98.77,101.2,2.58
2024,10,7,0,0,0,24.69,98.78,101.21,2.95
2024,10,7,1,0,0,23.99,98.78,101.21,3.13
2024,10,7,2,0,0,23.46,98.77,101.21,2.84
2024,10,7,3,0,0,23.16,98.77,101.21,2.21
2024,10,7,4,0,0,23.27,98.79,101.23,1.46
2024,10,7,5,0,0,23.58,98.83,101.27,0.71
2024,10,7,6,33.47,10.11,23.81,98.89,101.33,0.3
2024,10,7,7,176.88,137.76,24.87,98.96,101.39,0.64
2024,10,7,8,377.6,298.53,27.53,99.01,101.43,0.67
2024,10,7,9,569.28,431.65,32.15,99.02,101.4,1.31
2024,10,7,10,718.62,519.9,34.13,98.98,101.35,1.54
2024,10,7,11,807.05,654.8,35.16,98.9,101.25,1.45
2024,10,7,12,835.95,793.72,35.83,98.79,101.13,1.29
2024,10,7,13,714.03,705.37,36.13,98.68,101.01,1.15
2024,10,7,14,579.17,605.21,36.03,98.6,100.93,1.07
2024,10,7,15,356.33,492.8,35.52,98.55,100.89,1.09
2024,10,7,16,158.25,222.84,34.52,98.54,100.89,1.14
2024,10,7,17,17.15,14.21,32.55,98.57,100.93,1.24
2024,10,7,18,0,0,30.86,98.62,101,1.55
2024,10,7,19,0,0,29.57,98.7,101.09,1.99
2024,10,7,20,0,0,28.33,98.76,101.17,2.46
2024,10,7,21,0,0,27.28,98.79,101.2,2.94
2024,10,7,22,0,0,26.38,98.8,101.22,3.35
2024,10,7,23,0,0,25.53,98.81,101.23,3.61
2024,10,8,0,0,0,24.88,98.8,101.23,3.71
2024,10,8,1,0,0,24.33,98.78,101.21,3.71
2024,10,8,2,0,0,23.87,98.76,101.2,3.29
2024,10,8,3,0,0,23.57,98.75,101.19,2.67
2024,10,8,4,0,0,23.4,98.76,101.2,2.19
2024,10,8,5,0,0,23.29,98.8,101.24,1.86
2024,10,8,6,30.12,19.58,23.52,98.87,101.31,1.72
2024,10,8,7,159.6,138.41,25.19,98.93,101.36,1.46
2024,10,8,8,328.35,344.23,27.72,98.98,101.4,1.28
2024,10,8,9,519.53,398.03,31.74,98.99,101.37,1.29
2024,10,8,10,694.4,489.51,33.79,98.96,101.32,1.12
2024,10,8,11,736.12,539.35,34.97,98.87,101.22,0.95
2024,10,8,12,745.88,603.14,35.72,98.76,101.1,0.86
2024,10,8,13,721.4,687.8,36.02,98.64,100.98,0.86
2024,10,8,14,506.7,465.47,35.9,98.57,100.9,0.89
2024,10,8,15,308.8,361.53,35.38,98.53,100.87,0.91
2024,10,8,16,138.62,184.79,34.48,98.53,100.88,0.85
2024,10,8,17,13.85,9.28,33.14,98.55,100.91,0.67
2024,10,8,18,0,0,32.48,98.6,100.97,0.51
2024,10,8,19,0,0,31.45,98.66,101.03,0.88
2024,10,8,20,0,0,30.17,98.7,101.09,1.41
2024,10,8,21,0,0,28.86,98.7,101.1,1.97
2024,10,8,22,0,0,27.67,98.68,101.08,2.49
2024,10,8,23,0,0,26.8,98.64,101.05,2.96
2024,10,9,0,0,0,26.11,98.6,101.01,3.32
2024,10,9,1,0,0,25.54,98.54,100.96,3.54
2024,10,9,2,0,0,25.04,98.51,100.93,3.45
2024,10,9,3,0,0,24.68,98.51,100.94,3.13
2024,10,9,4,0,0,24.35,98.55,100.98,2.81
2024,10,9,5,0,0,24.09,98.62,101.05,2.53
2024,10,9,6,34.08,22.6,24.17,98.69,101.13,2.29
2024,10,9,7,188.65,233.56,25.54,98.76,101.18,1.8
2024,10,9,8,385.6,414.62,27.69,98.8,101.21,1.52
2024,10,9,9,597.03,581.75,31.11,98.79,101.17,1.54
2024,10,9,10,745.28,674.09,33.46,98.75,101.11,1.42
2024,10,9,11,804.1,704.2,34.8,98.65,101,1.33
2024,10,9,12,796.88,723.24,35.55,98.53,100.87,1.29
2024,10,9,13,666.03,622.98,35.98,98.41,100.74,1.24
2024,10,9,14,541.58,580.12,35.99,98.32,100.65,1.09
2024,10,9,15,325.48,475.79,35.49,98.28,100.62,0.98
2024,10,9,16,135.57,214.51,34.71,98.29,100.63,0.86
2024,10,9,17,13.2,14.97,32.94,98.32,100.68,0.76
2024,10,9,18,0,0,31.45,98.38,100.74,1.09
2024,10,9,19,0,0,30.46,98.45,100.83,1.54
2024,10,9,20,0,0,29.79,98.51,100.9,2.05
2024,10,9,21,0,0,28.71,98.53,100.92,2.66
2024,10,9,22,0,0,27.45,98.51,100.92,3.19
2024,10,9,23,0,0,26.54,98.49,100.9,3.55
2024,10,10,0,0,0,25.82,98.46,100.87,3.66
2024,10,10,1,0,0,25.07,98.41,100.83,3.62
2024,10,10,2,0,0,24.49,98.38,100.81,3.27
2024,10,10,3,0,0,23.79,98.38,100.81,2.77
2024,10,10,4,0,0,23.41,98.41,100.84,2.32
2024,10,10,5,0,0,23.17,98.47,100.91,1.93
2024,10,10,6,31.85,28.72,23.29,98.54,100.98,1.73
2024,10,10,7,175.5,211.35,25.04,98.62,101.04,1.49
2024,10,10,8,359.5,377.72,27.86,98.67,101.08,1.05
2024,10,10,9,536.92,513.78,31.26,98.68,101.05,0.53
2024,10,10,10,678.05,566.7,33.33,98.63,100.99,0.06
2024,10,10,11,758.03,611.01,34.75,98.52,100.87,0.32
2024,10,10,12,662.92,477.17,35.61,98.42,100.75,0.6
2024,10,10,13,654.15,515.01,36.03,98.33,100.66,0.8
2024,10,10,14,473.25,461.16,35.98,98.27,100.6,0.85
2024,10,10,15,294.1,319.94,35.5,98.26,100.59,0.73
2024,10,10,16,127,156.18,34.44,98.27,100.62,0.46
2024,10,10,17,13.4,7.27,33.23,98.31,100.67,0.04
2024,10,10,18,0,0,31.49,98.37,100.73,1.02
2024,10,10,19,0,0,29.54,98.43,100.82,2.14
2024,10,10,20,0,0,28.32,98.49,100.89,3.02
2024,10,10,21,0,0,27.34,98.51,100.92,3.66
2024,10,10,22,0,0,26.52,98.52,100.93,4
2024,10,10,23,0,0,25.7,98.5,100.92,4.02
2024,10,11,0,0,0,25,98.49,100.91,3.88
2024,10,11,1,0,0,24.5,98.47,100.9,3.7
2024,10,11,2,0,0,24.12,98.47,100.9,3.33
2024,10,11,3,0,0,23.81,98.48,100.91,2.83
2024,10,11,4,0,0,23.57,98.5,100.94,2.26
2024,10,11,5,0,0,23.44,98.55,100.99,1.73
2024,10,11,6,33.78,15.18,23.71,98.61,101.05,1.25
2024,10,11,7,199.43,207.83,25.12,98.68,101.1,0.77
2024,10,11,8,408.98,450.34,28.36,98.71,101.11,0.51
2024,10,11,9,599.78,588.91,31.04,98.71,101.09,0.37
2024,10,11,10,707.8,562.66,32.68,98.68,101.04,0.39
2024,10,11,11,770.9,597.4,33.95,98.61,100.96,0.34
2024,10,11,12,744.7,593.35,34.76,98.51,100.86,0.41
2024,10,11,13,583.33,508.16,35.15,98.42,100.76,0.61
2024,10,11,14,482.45,350.07,35.12,98.35,100.69,0.79
2024,10,11,15,308.05,242.81,34.61,98.32,100.67,0.8
2024,10,11,16,138.65,101.96,33.74,98.33,100.68,0.82
2024,10,11,17,14.3,6.12,31.64,98.35,100.72,1.37
2024,10,11,18,0,0,29.1,98.38,100.77,2.65
2024,10,11,19,0,0,27.9,98.43,100.83,3.9
2024,10,11,20,0,0,27.04,98.49,100.89,4.77
2024,10,11,21,0,0,26.3,98.53,100.94,5.07
2024,10,11,22,0,0,25.56,98.55,100.97,4.8
2024,10,11,23,0,0,24.87,98.55,100.97,4.38
2024,10,12,0,0,0,24.18,98.53,100.96,4
2024,10,12,1,0,0,23.6,98.52,100.95,3.57
2024,10,12,2,0,0,23.2,98.49,100.92,2.91
2024,10,12,3,0,0,22.89,98.47,100.91,2.18
2024,10,12,4,0,0,22.68,98.49,100.93,1.69
2024,10,12,5,0,0,22.52,98.53,100.98,1.48
2024,10,12,6,31.75,18.79,22.61,98.6,101.05,1.48
2024,10,12,7,178.38,141.89,24.17,98.68,101.12,1.32
2024,10,12,8,367.4,275.44,27.57,98.74,101.15,1.17
2024,10,12,9,500,246.74,30.29,98.76,101.14,1.19
2024,10,12,10,628,374.23,32.12,98.75,101.12,1.31
2024,10,12,11,725.35,552.07,33.44,98.68,101.04,1.31
2024,10,12,12,759.22,604.69,34.33,98.58,100.93,1.12
2024,10,12,13,667.92,588.35,34.83,98.47,100.81,0.95
2024,10,12,14,539.85,508.86,34.92,98.4,100.74,0.91
2024,10,12,15,329.92,328.29,34.47,98.38,100.72,1.11
2024,10,12,16,137.55,125.19,33.46,98.38,100.74,1.42
2024,10,12,17,13.62,4.7,30.92,98.41,100.79,1.94
2024,10,12,18,0,0,28.47,98.46,100.85,2.98
2024,10,12,19,0,0,27.23,98.53,100.94,4.11
2024,10,12,20,0,0,26.28,98.59,101.01,4.92
2024,10,12,21,0,0,25.55,98.63,101.05,5.12
2024,10,12,22,0,0,24.92,98.64,101.06,4.83
2024,10,12,23,0,0,24.43,98.62,101.05,4.37
2024,10,13,0,0,0,24,98.6,101.04,3.89
2024,10,13,1,0,0,23.6,98.57,101,3.42
2024,10,13,2,0,0,23.22,98.55,100.99,2.88
2024,10,13,3,0,0,22.94,98.54,100.98,2.4
2024,10,13,4,0,0,22.73,98.57,101.01,2.03
2024,10,13,5,0,0,22.63,98.62,101.06,1.76
2024,10,13,6,22.75,2.27,22.87,98.67,101.12,1.61
2024,10,13,7,126.12,12.42,24.4,98.71,101.15,1.29
2024,10,13,8,259.6,43.41,26.91,98.77,101.18,1.02
2024,10,13,9,390.23,65.05,29.73,98.79,101.19,0.88
2024,10,13,10,524.9,108.59,31.63,98.78,101.15,1.02
2024,10,13,11,544.35,114.84,32.74,98.71,101.08,1.06
2024,10,13,12,530,60.66,33.33,98.63,100.99,1.03
2024,10,13,13,405.8,19.42,33.2,98.56,100.92,1.19
2024,10,13,14,280.65,20.82,32.57,98.51,100.87,1.41
2024,10,13,15,185.25,2.03,31.68,98.5,100.87,1.59
2024,10,13,16,97.3,2.15,30.55,98.5,100.88,1.74
2024,10,13,17,11.62,2.46,28.72,98.52,100.91,1.96
2024,10,13,18,0,0,27.04,98.56,100.97,2.32
2024,10,13,19,0,0,26.36,98.62,101.03,2.57
2024,10,13,20,0,0,25.78,98.67,101.09,2.78
2024,10,13,21,0,0,25.26,98.68,101.1,2.99
2024,10,13,22,0,0,24.78,98.67,101.1,3.15
2024,10,13,23,0,0,24.31,98.66,101.09,3.18
2024,10,14,0,0,0,23.88,98.64,101.08,3.03
2024,10,14,1,0,0,23.48,98.62,101.06,2.77
2024,10,14,2,0,0,23.15,98.6,101.04,2.41
2024,10,14,3,0,0,22.9,98.61,101.05,2.2
2024,10,14,4,0,0,22.7,98.63,101.08,2.16
2024,10,14,5,0,0,22.59,98.69,101.14,2.22
2024,10,14,6,34.12,36.51,22.88,98.75,101.2,2.26
2024,10,14,7,202.15,270.86,24.28,98.82,101.26,1.79
2024,10,14,8,408.33,456.08,26.6,98.88,101.3,0.77
2024,10,14,9,592.03,579.3,28.87,98.9,101.31,0.67
2024,10,14,10,684.67,506.2,30.66,98.87,101.26,1.05
2024,10,14,11,747.8,522.56,32.09,98.79,101.16,1.47
2024,10,14,12,687.88,465.03,33.1,98.68,101.04,1.87
2024,10,14,13,618.6,403.02,33.66,98.58,100.94,2.2
2024,10,14,14,475,373.29,33.74,98.51,100.86,2.51
2024,10,14,15,299.65,218.86,33.29,98.47,100.82,2.87
2024,10,14,16,129.57,77.27,32.1,98.47,100.84,3.2
2024,10,14,17,11.88,2.79,29.35,98.51,100.9,3.8
2024,10,14,18,0,0,27.65,98.57,100.97,4.59
2024,10,14,19,0,0,27.1,98.65,101.05,5.06
2024,10,14,20,0,0,26.52,98.7,101.11,4.98
2024,10,14,21,0,0,25.95,98.72,101.14,4.69
2024,10,14,22,0,0,25.47,98.72,101.15,4.34
2024,10,14,23,0,0,25.05,98.7,101.13,3.97
2024,10,15,0,0,0,24.68,98.66,101.09,3.6
2024,10,15,1,0,0,24.26,98.63,101.06,3.21
2024,10,15,2,0,0,23.87,98.6,101.04,2.76
2024,10,15,3,0,0,23.57,98.59,101.03,2.28
2024,10,15,4,0,0,23.37,98.61,101.05,1.91
2024,10,15,5,0,0,23.22,98.67,101.11,1.68
2024,10,15,6,30.05,16.89,23.25,98.74,101.18,1.61
2024,10,15,7,190.1,206.83,25.17,98.81,101.23,1.49
2024,10,15,8,383.52,415.83,28.37,98.85,101.25,1.31
2024,10,15,9,604.15,642.98,31.85,98.85,101.22,1.71
2024,10,15,10,736.95,702.28,33.89,98.8,101.16,1.91
2024,10,15,11,802.2,745.63,35.29,98.72,101.07,2.01
2024,10,15,12,812.62,841.18,36.11,98.63,100.97,2.01
2024,10,15,13,731.67,813.05,36.51,98.53,100.87,2
2024,10,15,14,566.22,649.29,36.39,98.46,100.79,1.99
2024,10,15,15,354.02,453.05,35.8,98.43,100.76,1.95
2024,10,15,16,144.48,247.4,34.57,98.43,100.78,1.87
2024,10,15,17,9.88,17.04,31.66,98.46,100.83,1.85
2024,10,15,18,0,0,29.56,98.5,100.89,2.15
2024,10,15,19,0,0,27.9,98.57,100.97,2.7
2024,10,15,20,0,0,26.36,98.62,101.04,3.35
2024,10,15,21,0,0,25.15,98.65,101.07,4.03
2024,10,15,22,0,0,24.31,98.64,101.07,4.55
2024,10,15,23,0,0,23.78,98.61,101.05,4.81
2024,10,16,0,0,0,23.37,98.57,101.01,4.76
2024,10,16,1,0,0,22.95,98.53,100.97,4.52
2024,10,16,2,0,0,22.53,98.5,100.94,4.13
2024,10,16,3,0,0,22.15,98.5,100.95,3.79
2024,10,16,4,0,0,21.89,98.55,101,3.59
2024,10,16,5,0,0,21.72,98.61,101.07,3.45
2024,10,16,6,31.8,24.52,21.88,98.68,101.13,3.31
2024,10,16,7,208.35,253.26,23.82,98.75,101.19,2.58
2024,10,16,8,411.08,459.6,27.01,98.8,101.21,2.79
2024,10,16,9,600.58,602.08,30.13,98.8,101.19,3.18
2024,10,16,10,742.08,745.77,32.17,98.74,101.11,3.01
2024,10,16,11,782.28,683.89,33.8,98.63,100.99,2.8
2024,10,16,12,795.55,812.22,34.86,98.52,100.86,2.57
2024,10,16,13,674.67,791.25,35.42,98.4,100.74,2.32
2024,10,16,14,536.58,652.01,35.51,98.32,100.66,2.05
2024,10,16,15,339.67,552.72,35.18,98.29,100.63,1.85
2024,10,16,16,145.12,353.03,34.19,98.31,100.66,1.78
2024,10,16,17,11.25,22.65,31.44,98.35,100.71,1.98
2024,10,16,18,0,0,29.39,98.4,100.78,2.51
2024,10,16,19,0,0,28.3,98.45,100.85,3.22
2024,10,16,20,0,0,27.43,98.5,100.9,3.92
2024,10,16,21,0,0,26.77,98.53,100.94,4.38
2024,10,16,22,0,0,26.25,98.54,100.96,4.6
2024,10,16,23,0,0,25.81,98.54,100.96,4.64
2024,10,17,0,0,0,25.4,98.53,100.95,4.55
2024,10,17,1,0,0,25.07,98.5,100.92,4.36
2024,10,17,2,0,0,24.61,98.47,100.89,3.97
2024,10,17,3,0,0,24.12,98.46,100.89,3.54
2024,10,17,4,0,0,23.77,98.48,100.91,3.21
2024,10,17,5,0,0,23.43,98.53,100.96,2.98
2024,10,17,6,32.2,63.73,23.24,98.6,101.03,2.83
2024,10,17,7,201.35,363.54,24.96,98.66,101.09,2.39
2024,10,17,8,396,538.69,26.96,98.72,101.13,2.15
2024,10,17,9,578.35,640.09,30.19,98.74,101.13,2.72
2024,10,17,10,724.65,724.13,32.46,98.72,101.09,2.83
2024,10,17,11,781.2,704.09,33.81,98.66,101.02,2.72
2024,10,17,12,759.8,706.01,34.83,98.56,100.9,2.48
2024,10,17,13,639.58,675.51,35.5,98.45,100.79,2.17
2024,10,17,14,509.77,601.01,35.55,98.36,100.7,1.78
2024,10,17,15,324.6,480.06,35.05,98.32,100.66,1.43
2024,10,17,16,143.73,272.26,33.99,98.33,100.68,1.24
2024,10,17,17,10.07,11.6,31.6,98.35,100.72,1.25
2024,10,17,18,0,0,30.31,98.4,100.78,1.32
2024,10,17,19,0,0,29.89,98.46,100.84,1.21
2024,10,17,20,0,0,29.57,98.5,100.89,1.06
2024,10,17,21,0,0,28.99,98.53,100.92,1.19
2024,10,17,22,0,0,27.83,98.53,100.93,1.71
2024,10,17,23,0,0,26.4,98.51,100.92,2.43
2024,10,18,0,0,0,25.41,98.49,100.91,3.01
2024,10,18,1,0,0,24.68,98.47,100.89,3.38
2024,10,18,2,0,0,24.06,98.44,100.87,3.42
2024,10,18,3,0,0,23.54,98.43,100.87,3.31
2024,10,18,4,0,0,23.09,98.46,100.9,3.12
2024,10,18,5,0,0,22.51,98.52,100.97,2.84
2024,10,18,6,27.67,38.03,22.3,98.6,101.05,2.54
2024,10,18,7,184.75,285.4,24.59,98.66,101.09,2.01
2024,10,18,8,356.15,482.65,26.83,98.71,101.13,1.35
2024,10,18,9,530.3,602.13,30.49,98.72,101.1,1.12
2024,10,18,10,668.88,697.86,33.61,98.67,101.03,0.46
2024,10,18,11,756.1,738.17,35.1,98.58,100.93,0.25
2024,10,18,12,794.78,821.77,36.04,98.49,100.83,0.56
2024,10,18,13,692.47,752.77,36.48,98.41,100.74,0.67
2024,10,18,14,563.38,726.14,36.43,98.34,100.66,0.73
2024,10,18,15,352.08,524.56,35.95,98.3,100.63,0.69
2024,10,18,16,141.38,264.79,34.96,98.31,100.65,0.7
2024,10,18,17,9.32,10.48,32.86,98.35,100.71,0.97
2024,10,18,18,0,0,30.72,98.4,100.78,1.66
2024,10,18,19,0,0,28.7,98.47,100.86,2.6
2024,10,18,20,0,0,26.97,98.52,100.93,3.58
2024,10,18,21,0,0,25.85,98.57,100.99,4.36
2024,10,18,22,0,0,25.04,98.58,101,4.84
2024,10,18,23,0,0,24.39,98.58,101.01,5
2024,10,19,0,0,0,23.83,98.57,101,4.98
2024,10,19,1,0,0,23.38,98.55,100.99,4.87
2024,10,19,2,0,0,22.99,98.54,100.98,4.59
2024,10,19,3,0,0,22.67,98.54,100.99,4.17
2024,10,19,4,0,0,22.46,98.58,101.03,3.74
2024,10,19,5,0,0,22.31,98.65,101.1,3.33
2024,10,19,6,26.4,33.14,22.42,98.72,101.17,2.98
2024,10,19,7,177.8,208.66,24.74,98.8,101.23,2.38
2024,10,19,8,378.15,396.06,27.2,98.84,101.25,1.89
2024,10,19,9,563.45,548.06,31.18,98.84,101.22,1.92
2024,10,19,10,699.78,637.53,33.48,98.79,101.15,1.55
2024,10,19,11,770.83,688.18,35.01,98.7,101.05,1.21
2024,10,19,12,773.53,728.16,35.84,98.59,100.93,1.02
2024,10,19,13,690.35,719.75,36.17,98.5,100.83,0.98
2024,10,19,14,546.9,658.01,36.06,98.43,100.76,0.89
2024,10,19,15,331.65,485.93,35.53,98.4,100.73,0.79
2024,10,19,16,129.9,266.27,34.42,98.4,100.74,0.83
2024,10,19,17,8.23,4.85,31.92,98.43,100.8,1.1
2024,10,19,18,0,0,29.93,98.5,100.88,1.64
2024,10,19,19,0,0,28.62,98.56,100.96,2.2
2024,10,19,20,0,0,27.42,98.61,101.01,2.91
2024,10,19,21,0,0,26.42,98.63,101.04,3.66
2024,10,19,22,0,0,25.6,98.63,101.05,4.2
2024,10,19,23,0,0,24.88,98.61,101.03,4.5
2024,10,20,0,0,0,24.29,98.59,101.02,4.6
2024,10,20,1,0,0,23.75,98.56,101,4.55
2024,10,20,2,0,0,23.14,98.55,100.99,4.4
2024,10,20,3,0,0,22.81,98.57,101.01,4.27
2024,10,20,4,0,0,22.66,98.6,101.05,4.15
2024,10,20,5,0,0,22.5,98.67,101.11,3.99
2024,10,20,6,24.2,22.95,22.45,98.75,101.19,3.86
2024,10,20,7,168.15,234.42,24.12,98.81,101.25,3.14
2024,10,20,8,354.55,427.21,26.98,98.85,101.27,2.77
2024,10,20,9,557.88,564.43,29.86,98.87,101.26,2.53
2024,10,20,10,691.83,609.86,32.43,98.84,101.21,1.97
2024,10,20,11,760.75,663.11,34.28,98.77,101.12,1.45
2024,10,20,12,709.22,512.75,35.31,98.67,101.02,1.14
2024,10,20,13,623.35,497.52,35.77,98.59,100.93,1.03
2024,10,20,14,458.52,382.64,35.64,98.53,100.87,1
2024,10,20,15,255.98,254.77,35.1,98.51,100.85,1.01
2024,10,20,16,97.7,92.43,33.99,98.5,100.85,1.12
2024,10,20,17,6.9,0.62,31.35,98.53,100.9,1.42
2024,10,20,18,0,0,29.34,98.57,100.96,1.89
2024,10,20,19,0,0,27.92,98.63,101.03,2.46
2024,10,20,20,0,0,26.62,98.68,101.09,3.15
2024,10,20,21,0,0,25.64,98.72,101.14,3.81
2024,10,20,22,0,0,24.86,98.73,101.16,4.23
2024,10,20,23,0,0,24.44,98.72,101.16,4.34
2024,10,21,0,0,0,24.13,98.72,101.16,4.21
2024,10,21,1,0,0,23.7,98.7,101.14,3.88
2024,10,21,2,0,0,23.28,98.69,101.13,3.45
2024,10,21,3,0,0,22.96,98.7,101.14,2.96
2024,10,21,4,0,0,22.7,98.74,101.18,2.46
2024,10,21,5,0,0,22.51,98.78,101.23,2.01
2024,10,21,6,24.17,10.77,22.51,98.85,101.31,1.67
2024,10,21,7,169.05,179.9,23.78,98.92,101.36,1.31
2024,10,21,8,359.05,360.73,25.86,98.98,101.4,0.84
2024,10,21,9,539.53,466.99,28.81,98.98,101.38,0.32
2024,10,21,10,667.7,546.95,31.75,98.93,101.31,0.56
2024,10,21,11,730,572.83,33.39,98.83,101.2,0.98
2024,10,21,12,703.9,519.34,34.27,98.72,101.08,1.24
2024,10,21,13,615.65,489.68,34.78,98.62,100.96,1.4
2024,10,21,14,470.42,401.6,34.74,98.53,100.88,1.45
2024,10,21,15,265.55,241.25,34.24,98.49,100.84,1.48
2024,10,21,16,99.55,78.08,33.08,98.5,100.86,1.54
2024,10,21,17,5.43,0,30.45,98.53,100.91,1.63
2024,10,21,18,0,0,29.18,98.59,100.98,1.64
2024,10,21,19,0,0,28.54,98.65,101.04,1.42
2024,10,21,20,0,0,28.42,98.7,101.1,0.88
2024,10,21,21,0,0,27.63,98.74,101.15,0.1
2024,10,21,22,0,0,26.41,98.74,101.16,0.95
2024,10,21,23,0,0,25.38,98.73,101.16,1.82
2024,10,22,0,0,0,24.23,98.71,101.15,2.46
2024,10,22,1,0,0,23.28,98.7,101.14,2.85
2024,10,22,2,0,0,22.63,98.69,101.14,2.76
2024,10,22,3,0,0,22.29,98.7,101.15,2.36
2024,10,22,4,0,0,22.13,98.74,101.19,1.87
2024,10,22,5,0,0,22.14,98.81,101.27,1.32
2024,10,22,6,20.58,4.76,22.33,98.89,101.34,0.85
2024,10,22,7,146.23,108.32,23.42,98.96,101.41,0.75
2024,10,22,8,316.05,259.87,25.47,99.01,101.44,0.57
2024,10,22,9,512.25,398.71,29.66,99.02,101.41,1.17
2024,10,22,10,634.9,428.19,31.94,98.98,101.36,1.38
2024,10,22,11,701.92,503.9,33.21,98.88,101.25,1.24
2024,10,22,12,714.47,568.51,34.04,98.77,101.13,1
2024,10,22,13,633.78,539.17,34.49,98.67,101.02,0.79
2024,10,22,14,488.3,462.56,34.59,98.6,100.95,0.68
2024,10,22,15,278.88,281.95,34.12,98.57,100.92,0.67
2024,10,22,16,101.15,84.89,33.17,98.59,100.95,0.63
2024,10,22,17,5.97,0.76,31.72,98.62,100.99,0.43
2024,10,22,18,0,0,30.72,98.67,101.05,0.5
2024,10,22,19,0,0,29.6,98.72,101.11,0.95
2024,10,22,20,0,0,28.28,98.76,101.17,1.45
2024,10,22,21,0,0,26.94,98.78,101.2,1.94
2024,10,22,22,0,0,25.81,98.79,101.21,2.34
2024,10,22,23,0,0,25.02,98.78,101.21,2.56
2024,10,23,0,0,0,24.54,98.77,101.21,2.62
2024,10,23,1,0,0,24.18,98.75,101.19,2.58
2024,10,23,2,0,0,23.78,98.76,101.2,2.42
2024,10,23,3,0,0,23.46,98.77,101.21,2.19
2024,10,23,4,0,0,23.14,98.81,101.25,2.03
